tag,metric,citeseer,cora,pubmed,ppi,PROTEINS_full,OVCAR-8H,Yeast,DD,YeastH,amazon0505,artist,com-amazon,soc-BlogCatalog,amazon0601
1-PyG-primitives,time,4.629044532775879,4.527521133422852,7.089090347290039,29.594974517822266,9.979901313781738,239.03835773468018,195.82043647766113,68.44021320343018,362.6665735244751,169.58749294281006,56.559343338012695,79.51296329498291,69.03965950012207,124.7928237915039
1-PyG-primitives,mem,7.9111328125,8.02294921875,68.19775390625,458.73974609375,129.63818359375,3875.67724609375,3541.10986328125,1183.759765625,6406.6884765625,2868.146484375,875.6533203125,1267.10791015625,1142.8642578125,2110.375
2-TCGNN-primitives,time,0.8439493179321289,0.9082603454589844,2.987546920776367,13.874754905700684,2.530364990234375,82.22984790802002,67.07086086273193,20.455164909362793,131.98896884918213,90.43674945831299,44.34389114379883,39.70381259918213,59.031004905700684,47.24879264831543
2-TCGNN-primitives,mem,1.6962890625,1.4033203125,11.0693359375,34.6064453125,22.4619140625,954.62890625,863.40234375,176.4033203125,1585.494140625,237.5341796875,37.24951171875,177.6357421875,59.544921875,225.84375
3-mygraph,time,0.4730367660522461,0.3749561309814453,1.2992238998413086,4.706001281738281,1.3801336288452148,54.211974143981934,40.6609582901001,10.243139266967773,81.87448024749756,9.16038990020752,9.531269073486328,9.304041862487793,24.74586009979248,9.188766479492188
3-mygraph,mem,2.21875,1.99169921875,8.2216796875,21.853515625,17.1103515625,699.18017578125,633.07861328125,123.93212890625,1163.97119140625,151.7978515625,19.49951171875,123.90869140625,33.513671875,151.5390625
4-DGL-primitives,time,7.221946716308594,7.262940406799316,7.629942893981934,9.387154579162598,7.818126678466797,59.71041679382324,52.88065433502197,16.314902305603027,97.00505256652832,53.252811431884766,16.842637062072754,25.232324600219727,37.73448944091797,36.51780128479004
4-DGL-primitives,mem,2.21875,1.99169921875,11.40771484375,37.17529296875,23.08056640625,967.79296875,877.02001953125,183.2138671875,1610.2412109375,256.14599609375,44.05224609375,184.69970703125,67.5302734375,238.765625
